Index,Text
30827,Ghorza is the one you should ask if you need anything.
30828,I've heard of them. Something about the men who live in the hills and attack caravans.
30829,All I need is a dozen men and we could march into the Ratway and burn them out like rodents.
30830,You bring that back to your lovely mistress. With my regards.
30832,"It's a school that teaches music, poetry, that sort of thing. Most bards in Skyrim have been to the college at some point."
30835,It's strange to think that some of my own ancestors might be buried in here.
30836,"In fact, I wouldn't say they were a threat at all. No, our resources should be spent on preparations for invasion."
30838,I'd hardly call them a Guild. More like unorganized rabble.
30839,"They make it difficult for decent people to earn a living. Of course, not many decent people live here in the first place."
30840,My daughter Adara is also my apprentice. She's a quick study.
30843,Stormblade. It's an honor.
30845,"Thane Bryling, what do you have to report about the state of Haafingar's defenses?"
30847,It used to be a huge system hundreds of years ago but it fell into decay just like the rest of Riften.
30848,"The Stormcloaks will withdraw from the Reach, allowing Jarl Igmund to return to Markarth."
30850,Azura's Star! I knew the Lady of Twilight had sent you for a reason.
30852,It's our name for the old sewers that run under the city.
30853,You need but ask.
30855,Everyone knows the Thieves Guild uses the old sewer system beneath Riften as their hideout.
30856,It would seem that the College has what you seek. The question now is what you can offer the College.
30858,Disgusting. Ruined sewers filled with goodness knows what.
30860,"7,000 Steps indeed... next time they need to build it closer to the ground..."
30861,"Speak with the Scheming Servant at the Keep in Markarth. Accept his gold, then eliminate the target. So begins a contract, bound in blood."
30865,"Now... now wait a minute. Let's not get hasty. I mean, surely my friend wouldn't want me to endanger my own life. Right?"
30867,It's Riften's name for the sewers beneath our feet. Absolutely disgusting!
30868,Here's your payment for Solitude. Prepare yourself and meet me at the ruins as soon as you can. We can't let her slip through our fingers.
30871,We'd better go make sure that bastard is really dead. Collect us a trophy or something to bring back to Ulfric.
30872,"Through reasons I'm still trying to discover, I ended up orphaned then taken in by a kindly Argonian family in Black Marsh. "
30873,"I may be dark elf by birth, but I was raised Argonian."
30875,Nothing but foul deeds behind those walls.
30877,Just talk to him; see if you can convince him to give my amulet back.
30880,"Have you seen Mirabelle around? I know she's dead, but I thought... Well, I thought she might stop in and say hello anyway."
30883,"I don't... I know they always disapproved of what I wanted in life, to learn magic instead becoming a farmer, or a hunter."
30884,I've already made it very clear that all of my trades are final.
30886,She'll make a fine wife someday.
30887,Drink Honningbrew Mead with a wench on each arm? Ha ha!
30888,Think of the way force may be applied effortlessly. Imagine but a whisper pushing aside all in its path.
30890,I am here to assist those seeking the wisdom of the College.
30893,"It means ""Dwarven Museum."" Lost race of people that built the city."
30894,The Thalmor Justiciars are so often misunderstood. Our primary goal is to preserve the peace between the Empire and the Aldmeri Dominion.
30895,"Oh, I suppose. But you keep this to yourself; I don't want it being known that I go back on my trades. Understand?"
30897,I suppose the warmth in this place comes from all the hot steam vents.
30898,"Oh, but I suppose you expect some compensation. Um... here, these potions should suffice."
30899,"What was I thinking? Even if it were true, I'm not setting foot in some ancient tomb, filled with who knows what."
30901,That's abominable. Barbaric. I'll have no part of this. Why didn't you tell me what you intended?
30902,"No, no. You're not understanding this."
30903,For the privilege of entering the city. What does it matter?
30905,Can't wait to gut one of those rebels.
30906,All right. I'll tell you a little story.
30907,This place must be cleansed. These draugr were once living beings and they deserve better.
30912,Let's pretend for a moment that a certain individual was looking to acquire a particular staff.
30914,"Look, I traded a staff to someone and found out later that was a bad idea. So, I'd like the staff back. Understand now?"
30919,Regardless. It appears Skyrim must stand alone. Again.
30922,And so we meet again. But this time I know who and what you really are.
30924,Talos preserve us.
30925,"I swear, if one more thing goes wrong, I'm going to burn my mill to the ground!"
30926,Did you have some sort of official business here?
30929,It's an entirely different situation. I don't expect you to comprehend the nuances of these matters.
30930,"Never mind, I'm dead already-"
30933,Yeah.
30934,"Oh, a new pamphlet from Dinya? I'll be glad to read it. Thanks."
30935,Hmph.
30936,"I look forward to having it back soon. The sooner, the better, in fact."
30937,"Like I told you, last time I saw her she was headed for Hobs Fall Cave. No idea what happened to her."
30938,"Here's your gold, as promised."
30940,"I've told you, my interest in the family business is quite low. I wish to be much more than just a merchant."
30942,Pleasure doing business with you.
30943,"Oh... Oh no... Please, please... I ain't never harmed no one... Old Narfi just wants to be left alone..."
30944,"Drem. Patience. There are formalities which must be observed, at the first meeting of two of the dov."
30946,Yeah. So?
30947,The old traditions are passed down from one generation to the next. The secrets of smithing are passed down as well.
30952,Ha! I didn't think he'd really give it back.
30958,We've been contacted by the Jarl of Falkreath.
30959,We've been contacted by the Jarl of Dawnstar.
30960,Can't tell you. It's a bit of a trade secret I picked up when I was living in High Rock.
30961,We've been contacted by the Jarl of Windhelm.
30962,"Die, beast!"
30964,We've been contacted by the Jarl of Markarth.
30967,What a sight....
30968,"Delvin, that last shipment we heisted on the Cyrodiil frontier was worthless!"
30970,We've been contacted by the Jarl of Riften.
30971,"I hear one of them, Nelacar, still hangs around the Frozen Hearth. Guess he has no where else to go, poor thing."
30972,It's not the friendliest place for outsiders. The Dark Elves were all forced to live in a slum called the Gray Quarter.
30975,We've been contacted by the Jarl of Solitude.
30976,Then leave.
30981,What's that supposed to mean?
30985,I'll gladly kill you myself!
30986,I run the forge now. Kind of... scary.
30987,There's another report of a disturbance in this Hold. Best if it's taken care of before things get out of hand.
